MEAN_X,MEAN_Y,ID,Climate _Zone
79.57588886,35.52577865,830,5
79.51708083,35.34521629,829,5
79.55297374,35.50219263,828,5
78.8524756,10.29667797,1309,3
78.05799561,31.48295189,1672,15
75.84756497,11.10447746,459,2
79.77708463,18.07928795,555,3
79.03504035,9.971807376,1356,3
78.47223973,25.66829883,951,11
84.68183389,24.84873269,563,11
81.75172424,17.1487602,2045,3
71.39278121,22.56331704,1084,6
78.13053853,24.67539827,571,11
78.61142902,33.46447438,245,5
76.35510342,32.33594424,498,11
85.91456371,26.14342115,1526,11
88.29239246,22.5254937,844,3
88.62081996,22.8484245,1209,3
83.05171079,20.53104181,1323,3
70.55107425,22.82683321,1115,6
82.56327761,22.02114258,1199,11
82.56846371,22.0102515,1201,11
82.56745759,22.01871627,1200,11
80.04569845,12.81696148,248,3
75.86208014,22.67574868,403,3
77.61422493,33.72384484,1866,5
77.61221725,33.722396,1865,5
74.47814447,33.80826927,1080,11
97.13776428,28.2333641,1917,12
79.13182452,10.0480311,1290,3
81.42929424,21.2126776,867,11
76.79809722,11.40161295,1631,3
83.3260684,17.80955088,1904,3
78.22800627,32.09018801,202,26
78.11054634,9.885943934,1544,12
81.46927869,21.21454117,866,11
77.66409247,33.55543003,1869,5
91.29489712,23.82665486,695,3
77.7980068,12.52074381,50,3
82.13951175,17.07981389,853,3
82.14217829,17.08206249,854,3
80.077821,18.1492412,6,3
82.13239702,17.07754416,852,3
77.20476168,13.09856648,839,3
76.68145441,24.65300588,1236,11
78.00886435,33.11553916,1895,5
76.55360298,9.274053837,1580,2
78.07382885,33.03669954,1894,5
77.74955363,34.65825616,1689,5
84.61270291,24.89938759,590,11
78.11424776,33.00614432,1893,5
83.3545363,18.57743689,1342,3
74.88610117,35.89348544,1912,5
78.66151185,33.36706478,1898,5
75.42125093,33.85464845,1059,8
75.37664579,33.93377531,1057,8
75.38832392,33.92910613,1058,8
75.37758158,33.95322835,1056,14
79.0232326,10.04878503,1289,3
79.01173867,10.05086551,1288,3
83.21902375,27.11843164,1212,11
78.11057745,33.34711026,1897,5
78.17673146,33.16516188,1896,5
81.31096864,21.6634681,2004,11
75.78577423,14.19840474,1976,6
76.94957834,12.83498969,606,3
79.69048163,20.87460984,987,3
84.73690411,24.07485632,775,11
80.92858167,16.33334194,1313,3
75.42191775,33.87246467,1060,8
77.9851944,34.09393364,520,5
80.75566089,21.18118575,1473,11
76.23638391,32.98821649,2021,11
81.30762503,21.66394396,2005,11
87.66786862,25.35867424,770,11
78.9442259,10.26883439,1280,3
79.30647885,11.71468818,460,3
87.74701139,25.17245917,2049,3
71.44110549,23.79544325,1251,6
69.85384206,21.51272476,1071,6
79.01591672,10.00835246,88,3
86.22557468,25.52172773,856,11
88.82908382,27.37991302,1049,23
88.82498513,27.38016318,1048,23
77.10076602,35.39540094,648,5
80.15323858,13.18299698,188,3
82.57196568,24.22085951,1617,11
76.55072714,8.949583716,1339,2
76.56110018,8.9491379,1337,2
76.54745746,8.95100581,1338,2
79.04012983,20.06609353,1630,3
73.84851943,18.62490443,860,3
78.21058062,31.23111464,1627,12
75.91338882,13.70309254,616,3
77.98000302,33.99887107,1870,5
72.59421745,35.94360749,655,17
82.04277867,21.82947814,1722,11
74.67515587,35.39943025,1242,18
77.36079106,10.22447525,1518,12
77.44501085,27.47098574,591,6
72.54031247,23.12299344,1923,6
80.37288965,18.17061214,1352,3
75.16061531,34.09281827,476,14
79.16878799,10.04609852,1164,3
88.24876718,23.76400869,2001,3
75.79504111,14.00098556,1952,3
75.70705577,14.17225333,1953,6
88.38984067,22.47574707,948,3
88.38935957,22.47685967,949,3
79.00221353,10.09225505,1142,3
79.72881156,17.96956964,1238,3
85.2015283,25.60066352,529,11
80.19836398,13.86072733,1416,3
81.61896895,23.78774557,1748,11
85.80155371,20.29999158,336,3
85.00766589,19.35718813,324,3
76.71490515,13.40537825,2010,3
80.45032856,29.98038265,430,12
87.32750589,23.53867646,326,3
79.73723152,12.82867676,187,3
87.56459007,25.44601217,755,11
79.41889997,11.21245275,1605,3
79.12893654,12.92311728,929,3
76.80050349,13.05901071,689,3
74.46459806,16.70698093,847,6
88.22143607,21.70448353,1740,3
78.91616594,22.2157006,1270,3
76.34335291,9.702465151,811,2
73.02664044,19.0128264,1133,2
92.78959243,24.75961511,1721,11
70.93816381,22.9792676,1221,6
77.54888725,34.35911092,1825,5
77.46362392,27.49860936,592,6
76.11515467,12.3949352,612,3
78.38062039,34.13236539,1983,5
76.56473863,8.928352775,133,2
76.56346959,8.927851787,132,2
77.17163946,9.013741797,1320,3
78.33447142,17.52388189,285,3
76.63720512,32.39490581,239,11
76.55412637,8.935986593,131,2
85.17652666,25.61012219,528,11
83.63597253,21.44103821,1737,3
76.66760828,8.8493246,1666,2
76.55767202,8.93243472,129,2
76.55649138,8.937364174,130,2
76.55271862,8.933675324,128,2
76.55624342,8.934595295,127,2
75.87269353,22.65616757,9,3
88.39903726,22.47613338,436,3
80.23124846,25.48582629,1510,11
74.66207315,34.21830148,914,8
80.22952881,25.48412895,1509,11
77.62783392,29.37180146,990,11
71.84789554,23.74699363,1255,6
75.20284966,34.15528065,1629,14
79.86898462,25.28470105,15,11
82.69929421,24.20771385,1621,11
80.37498338,16.92233233,395,3
69.26126709,22.24535221,1043,6
79.86051637,25.29677693,16,11
74.81350821,34.08790503,101,14
76.43524679,9.569926112,1608,2
82.01458836,19.09519337,207,3
84.75361759,24.58343448,565,11
80.64116412,16.71452496,1646,3
76.62595341,13.12618447,539,3
76.1525772,12.93027056,573,3
79.09363908,9.987696375,1235,3
74.28757636,16.6938599,1540,6
78.20896714,11.78330049,33,11
85.56987447,26.48541481,1515,11
76.0060356,12.91927628,1746,3
73.22847996,23.19481457,1622,6
81.45285368,24.27291065,1700,11
81.4536821,24.27115963,1701,11
73.94312729,15.49506022,331,2
74.18908627,24.50994629,969,6
85.6423033,26.80239167,1505,11
73.94123922,15.49613932,330,2
72.5792226,21.99668422,831,6
87.27283183,23.54174382,667,3
79.433554,17.67388612,2036,3
77.68792129,12.9750938,189,3
97.29050391,28.13950147,731,12
85.04002618,25.05275442,581,11
86.4740788,25.51263095,858,11
86.46460648,25.51777736,859,11
85.22491935,25.67576521,1379,11
76.67276809,8.842756492,174,2
84.51272844,26.02821222,1465,11
88.40091928,23.51514584,1370,3
88.40103033,23.50059828,1371,3
86.71382982,25.53094064,761,11
86.72173681,25.53003527,760,11
80.4392806,19.99275406,1021,3
82.56299025,19.49681403,1317,3
79.36230753,11.93407494,320,3
85.64491238,26.78841125,1504,11
86.61912064,20.27276846,946,3
85.62913893,26.76964596,1502,11
85.62012381,26.77427521,1501,11
85.63145344,26.78377436,1503,11
83.38131368,20.96571629,1758,3
77.36198743,34.89187551,1799,5
79.42414378,11.90157695,321,3
84.96961138,24.90220275,585,11
75.14830931,34.10423072,477,14
79.38790382,14.15996343,295,3
75.62985059,35.23085077,384,7
76.31103076,32.34402718,1808,11
78.52886131,17.31557007,505,6
84.97041351,24.90006946,584,11
76.14146098,33.49644884,1838,17
86.96126211,23.69261241,922,11
74.0526865,15.28933493,2034,2
88.49830559,22.71194789,205,3
71.54590851,23.86701881,1258,6
71.5823495,23.8826124,1256,6
71.58415704,23.87815985,1257,6
87.60915628,24.88719248,815,3
74.87548269,34.37989248,1996,17
71.57996726,23.8027032,1253,6
77.94118767,29.26266694,569,11
75.19120924,12.04395432,921,2
76.33224737,32.33541987,238,11
76.32552381,32.34280511,237,11
79.16290035,11.88328453,462,3
74.95196165,14.21874625,1994,3
74.9221108,14.26274781,1995,2
86.59066556,20.22538152,1643,3
75.47580898,34.50807533,1786,25
80.24081929,13.78697158,960,3
75.90213601,14.13356908,514,6
80.00661956,17.98487708,64,3
73.03899839,19.31335554,1575,2
87.86747623,23.22751026,1135,3
76.29609047,12.22620595,1759,3
76.31219809,12.21890833,1760,3
72.43393844,22.7166824,910,6
75.99686801,13.79553439,1948,3
86.61177266,25.53908861,864,11
78.77857697,17.38035748,2042,6
79.22226696,10.07052769,1165,3
78.77819851,17.38235342,2041,6
83.14442139,25.2565024,560,11
83.17093589,27.19792381,1219,11
77.98559992,34.4693502,1361,5
76.00569743,14.30257328,709,6
74.5228807,22.64676691,1268,3
76.53762942,32.84174265,1800,12
79.84771599,10.91726517,1547,3
80.51336481,18.16494956,1344,3
94.13800538,28.76666973,863,12
80.92910711,24.27807971,1030,11
83.6230027,21.14777414,1925,3
70.66368742,23.07163056,1047,6
80.32851579,13.3979996,306,3
78.70105588,31.14314124,1628,12
87.75072663,25.61424364,756,11
79.52153742,17.99761706,222,3
75.47537622,34.0671823,1449,14
80.09471744,13.63887447,305,3
80.97142434,24.30785292,1032,11
83.39271336,18.09839887,1484,3
76.99284474,8.42900603,20,3
83.25648782,21.11128622,935,3
83.42003878,18.12938679,1483,3
80.98065206,24.31889258,1031,11
80.25335293,13.57250604,304,3
77.73650907,12.94722022,162,3
76.65013669,13.1189789,1738,3
77.74913586,34.66359316,2050,5
76.50976537,13.17616968,1739,3
73.27090251,19.90571403,1341,2
81.11572152,16.70099932,1163,3
74.82934956,34.12197241,142,14
75.98296652,14.28908663,706,6
75.95835474,14.25928023,705,6
76.82112085,8.611916761,739,2
75.84362702,34.03986364,1798,17
78.73436534,9.321519969,1496,3
76.76902535,13.13814839,688,3
76.7467807,13.12239662,686,3
76.78192579,13.13694179,687,3
76.76448568,13.00242419,685,3
78.24382482,33.5686487,47,5
74.81293514,34.08819601,1443,14
81.67149136,17.11552673,1396,3
77.92666216,16.68373004,106,3
76.3065148,9.790137698,932,2
79.87418517,12.51838288,399,3
77.40054165,24.0619687,1529,3
75.93842006,13.11740288,736,3
76.8199294,13.05956884,680,3
76.77283611,13.05621141,679,3
76.77688947,13.07279953,677,3
76.92081182,13.02936038,678,3
75.73087899,11.47603776,1487,2
87.60044103,25.50063248,751,11
79.20342022,10.05174183,1171,3
80.20197834,12.96906129,146,3
83.4637673,18.60960367,1260,3
81.75483081,21.04374464,704,11
80.97589353,24.5015569,1008,11
79.22377924,10.04912158,1170,3
84.7797215,26.82691899,1000,11
77.15033785,35.41176218,647,5
77.14351921,35.414662,646,5
84.77692958,26.8202048,999,11
76.83255665,13.31643802,1717,3
84.77247154,26.8051673,998,11
76.5848551,8.997098029,135,2
84.7708947,26.80021819,997,11
86.6157959,20.27587065,947,3
79.20801229,10.00560327,1172,3
75.09112696,14.75778641,1951,3
75.06952709,14.76704208,1950,3
76.90979731,12.84982822,610,3
72.99176133,19.08133356,448,2
83.25963418,21.12033724,936,3
88.8185961,27.34588629,1316,23
79.02333136,31.24836644,1734,22
79.85517537,12.11778158,381,3
82.03924442,16.70007846,1577,3
80.1910211,12.9607324,145,3
75.24465004,34.01542506,1076,14
75.21503135,34.06271355,1075,14
73.54819943,18.88812302,808,2
77.48937247,33.21392603,1635,5
76.9846112,33.15966341,1634,18
79.0242679,9.984004293,1357,3
85.89860167,26.12766135,1512,11
86.61327098,25.49509402,813,11
86.59109479,25.49415996,812,11
78.0150945,33.2943322,391,5
88.82267371,27.38850204,1742,23
76.04476688,33.202801,1847,8
78.0146643,33.29136123,390,5
78.02487097,33.28762154,389,5
79.02443314,10.02034341,1350,3
84.43813738,19.26977448,79,3
76.19791027,33.09957553,1855,11
78.99646337,10.01147953,1349,3
78.39900218,19.9919432,1939,3
76.13394727,33.16200069,1846,8
77.80640256,23.51919197,1051,3
79.09153335,21.25887554,21,3
77.97895277,33.32389201,152,5
73.35067385,18.78511597,1354,2
76.5077073,12.74749967,542,3
72.47288365,22.9632973,1343,6
75.82006867,32.68144322,478,11
78.19748481,33.13695484,151,5
78.31641832,32.99090464,150,5
76.21319532,33.02896458,1857,11
77.42255718,33.99936481,1877,5
76.35680432,33.02002161,1858,11
76.16889738,33.01682976,1856,11
75.01062211,13.20683978,1445,2
76.5865381,22.82179653,8,3
78.95856681,33.21831305,154,5
78.30164482,33.10865183,153,5
76.50501653,9.56376823,112,2
81.75063628,20.82436839,1311,11
78.79550271,31.36959375,2052,22
76.63625779,12.56947163,382,3
76.45846958,29.14576764,2053,6
83.69212362,26.76163763,1568,11
83.42997489,26.71641664,1561,11
78.37308743,34.15047603,888,5
76.8173601,30.74326765,76,11
74.62511664,26.47681403,28,4
85.90515808,26.14899702,1524,11
85.90532299,26.15608312,1523,11
78.97111353,17.36482112,516,6
86.02309624,23.77999595,1961,11
77.25550244,32.75314576,420,18
74.09898971,36.24417917,1931,5
75.20892373,19.97135869,1245,6
80.18131979,13.12308172,143,3
74.10315618,36.2353533,1934,5
74.10698618,36.23162932,1935,5
74.10272452,36.23830118,1932,5
74.10021336,36.23630304,1933,5
80.19324564,24.72237138,1012,11
80.18448446,24.71526592,1011,11
74.84571028,34.09536258,771,14
78.46408571,33.08008631,1899,5
86.02243745,23.76339252,1962,11
86.01533644,23.76671527,1963,11
79.0325385,9.91735353,83,3
80.9662688,24.54883091,1006,11
78.5523439,34.15227422,887,5
78.74146013,9.293060151,1727,3
80.19550648,13.6373306,1404,3
78.81446082,13.18071966,1715,3
87.35453537,23.80761665,973,11
84.37720122,21.92484851,1592,3
78.7691165,9.282232102,1726,3
79.01565617,9.924749064,81,3
78.38041604,17.45750582,259,3
84.33856828,21.93143344,1591,3
75.92484298,13.28815123,707,6
72.0714269,22.85310748,1982,6
75.44982933,34.22964863,1794,25
76.02275934,33.94364257,1832,17
81.62882909,21.22679048,728,11
83.61817313,25.16793749,534,11
85.95629607,23.77553145,1967,11
85.94742412,23.77463482,1966,11
74.59906836,16.74105443,850,6
85.78629231,23.16570246,1741,11
74.82695415,35.05489247,721,18
79.19657731,11.95921193,464,3
85.97145123,23.7739842,1964,11
85.94323745,23.77862327,1965,11
76.45185846,13.50496917,971,6
77.30927937,8.173560396,446,3
78.74872726,9.323604288,1725,3
87.87821048,23.26774129,1154,3
87.84307367,25.6158991,757,11
78.74105494,9.335914908,1724,3
74.64421698,33.44228212,1829,11
88.40210942,22.56872917,165,3
77.21531902,32.52819725,53,9
75.50316995,33.56314407,1678,14
88.13623167,23.63195995,1733,3
75.7232528,34.14383525,1796,17
80.30940056,13.45453326,310,3
80.1488709,13.59928798,311,3
78.08455105,21.78928279,1173,3
76.46486814,29.15376855,2055,6
76.46529392,29.15531645,2054,6
75.38566822,33.92307143,1673,8
80.1362439,13.79233892,308,3
80.06094307,13.69587727,309,3
75.42903488,33.83707817,1676,8
75.46945606,33.7493769,1677,8
75.38675222,33.91150473,1674,8
75.38416241,33.91033256,1675,8
77.36445489,23.24258067,45,3
76.67618009,8.846808617,1651,2
75.58028763,34.05107279,1791,14
72.98044346,19.19977249,191,2
75.94115766,13.73480381,1973,3
80.08273997,13.74451978,319,3
77.49913361,14.30019884,293,6
73.87562459,15.43612162,2038,2
80.11114225,13.6400787,317,3
78.44887241,33.11878855,1900,5
80.1939516,13.51464625,318,3
73.88261245,15.43392931,2039,2
80.13082449,13.65330629,316,3
80.10270443,13.65867565,315,3
77.85102278,34.5360731,1816,5
80.12180599,13.64898669,314,3
80.12528608,13.68678464,313,3
75.01857083,34.18577908,1788,14
86.93688155,25.23287845,792,3
78.65990342,17.41452923,1458,6
87.84033264,25.80835148,1036,11
87.36255287,24.75449421,865,11
85.44882648,25.03401419,603,11
76.72836131,11.3967831,416,3
79.04249571,10.05395497,1244,3
74.880159,36.45779162,694,5
79.68349856,13.10407942,338,3
80.23330192,13.79287281,337,3
76.17567251,12.5222506,620,3
76.18058845,12.51851922,619,3
75.44526803,35.44758905,639,5
79.06712104,9.909120481,1367,3
78.4849325,33.31796174,242,5
77.306908,32.63108118,1711,18
81.91768468,19.0134651,918,3
85.69898437,26.4734627,1892,11
77.60896399,13.04492665,176,3
76.6952875,32.37958309,1809,11
81.36488794,23.3018644,1563,11
78.92244894,10.07983192,1463,3
77.56830677,8.314168544,1719,3
79.68021172,12.81575541,322,3
87.49328789,23.86210018,974,11
75.90344392,22.73294239,551,3
78.2756411,33.9157736,281,5
75.39295595,33.98792292,1779,14
77.52349983,12.84472985,927,3
83.9905149,18.5252999,1576,3
86.953144,25.24680289,793,11
81.77666725,21.10168915,1440,11
82.65596445,27.19510517,1374,11
78.15088386,33.12425816,380,5
87.415754,25.62281691,765,11
86.95522478,25.23868479,805,11
79.81958986,28.62627604,429,11
76.49936527,10.20284657,424,2
76.90893975,12.62815497,626,3
86.95644729,25.23305945,795,3
81.34442269,24.50619129,1097,11
86.96967592,25.23243244,794,3
76.1200751,33.86880995,1300,17
86.95585255,25.23593259,796,3
86.95542818,25.2371611,797,3
75.51115106,33.73045196,1774,8
73.67033138,24.5669911,911,6
81.94772078,21.19698766,899,11
81.94652025,21.1998085,900,11
87.62133252,25.39328743,748,11
75.98151953,12.94387656,1713,3
77.94472824,29.28799328,567,11
88.55192872,25.41201461,781,3
91.57820233,26.09246889,1086,11
78.61868211,34.41952605,885,5
76.95427868,10.9826226,139,12
86.36252724,23.31299442,1128,3
79.0994843,21.1455212,155,3
76.29990583,12.58738253,1750,3
79.28028389,12.65917278,1124,3
77.89972096,34.02124136,715,5
86.37232435,23.30150606,1129,3
78.83930766,17.40703783,518,6
77.22612576,28.40837298,10,6
78.8561554,13.19931217,1106,3
87.33572646,23.82403595,977,11
78.86778991,19.35385129,99,3
85.73890513,26.24926633,1519,11
76.94359497,11.00367472,343,12
76.93612536,11.00405704,344,12
76.3039043,9.836944478,1340,2
77.37716251,12.52128143,733,3
78.74831539,16.54940707,1220,6
79.15030872,33.03820234,1380,5
80.26881367,13.53789369,1403,3
79.10883638,33.08193878,1381,5
75.78857384,11.34548892,208,2
75.39947803,30.64304228,455,6
78.69385518,17.57446276,1582,6
72.83672255,21.22495275,1664,3
80.25280088,13.20095517,264,3
77.69237878,12.87628456,334,3
79.38349482,12.02701782,1938,3
81.44493499,24.80345785,1003,11
86.25578071,22.76151821,843,3
79.5908203,22.22132635,1303,3
79.34669635,34.88706314,36,5
76.58993317,9.096936516,1336,2
81.89061479,21.19715099,909,11
85.22055786,25.58857145,624,11
85.22561905,25.58240119,623,11
76.97086857,34.47763965,1873,5
76.00089401,12.95830002,1395,3
88.36406565,22.51230545,75,3
83.95301699,21.48318165,578,3
74.52625697,15.86688443,14,3
69.26977394,22.0920426,1042,6
77.45869203,30.6093985,396,12
75.95241261,13.87524623,1974,3
74.80606191,36.00589955,1911,5
77.51690581,34.48327074,1817,5
74.85158712,36.3288518,235,5
87.50148406,25.52948842,754,11
88.41968115,22.55602513,409,3
73.68007144,24.57535489,182,6
73.67805974,24.56769711,181,6
75.372336,34.18395592,1977,14
78.21946933,23.93333576,1286,3
75.45512931,35.42655906,156,5
75.52133019,33.73816203,1775,8
85.90808117,26.16163538,236,11
79.17271959,9.993232629,1227,3
79.18727682,9.993868488,1226,3
77.61616367,13.14063256,348,3
79.14140375,9.988731138,1225,3
76.58986724,32.687576,1803,11
79.1207391,9.983674202,1224,3
85.03877194,25.56019639,531,11
78.42209831,33.62212309,1637,5
80.42012492,15.92944111,2046,3
76.25229303,12.40373685,1729,3
75.61802861,33.93142648,1781,8
76.24863708,12.3938745,1728,3
82.90479842,25.22105549,926,11
80.41329202,15.91655769,2048,3
73.08069755,28.0456029,410,4
80.41149923,15.91652333,2047,3
77.67330419,12.913561,59,3
76.75422991,8.700924254,46,2
79.32518938,30.60444407,1640,12
79.10532382,9.984484367,1223,3
72.90550731,19.12868168,80,3
86.37785869,23.32782909,1130,3
78.33588418,16.11375171,1264,6
74.33478147,22.74646898,1265,3
77.95779614,34.08316798,1827,5
77.82827416,9.643250605,1532,12
78.32356541,16.11417291,1263,6
75.68764276,32.87206479,1105,14
85.1191369,25.59183308,1762,11
87.12071036,23.61268042,981,11
76.23068323,33.94520869,1813,7
77.99871301,16.74399572,441,3
76.11137531,33.87075969,1812,17
76.11070031,33.8743555,1811,17
78.83774957,18.09335577,2012,3
76.54996478,8.95385841,601,2
76.59913529,9.010262551,602,2
76.55079195,8.955538889,600,2
79.15487395,9.963397317,1229,3
79.16301499,9.979022475,1228,3
76.88448051,13.2649413,228,3
73.17024755,22.4218694,1743,3
73.26637325,35.65186616,479,22
77.15970481,19.72186843,1998,3
79.13091666,9.936298596,1233,3
77.61504763,32.48240666,195,18
76.69326482,8.874394871,1649,2
77.57489677,8.348973529,1720,3
73.524599,18.90100423,51,2
79.17358832,9.964065287,1230,3
79.16918133,9.959210794,1231,3
79.16680857,9.956007178,1232,3
82.01102249,19.07629876,836,3
85.27764176,25.31345753,1470,11
77.5901082,12.86539912,274,3
72.64253233,23.78892646,369,6
76.78678065,13.08488381,690,3
86.37086727,23.31346789,1131,3
88.76772689,25.2169343,787,3
74.30004974,34.00003649,1069,15
78.02550708,15.83313378,632,6
72.12519148,21.75126024,1999,6
76.38470514,9.618276793,125,2
76.03527206,13.04746331,525,3
76.56658568,18.36579653,229,3
78.43790905,34.17370039,886,5
78.99437323,13.4740755,301,3
78.65022797,17.55656608,1583,6
76.36168819,12.0983966,674,3
78.48930143,31.40084725,491,18
87.63830948,25.23919006,758,3
87.63724391,25.23989246,759,3
79.27615938,11.14640373,962,3
73.67338301,24.59621964,275,6
77.36561159,13.09049131,1690,3
77.3551997,13.08680172,1691,3
77.35188848,13.09113554,1692,3
80.08065246,13.76656751,1418,3
81.75904513,23.48000045,1620,11
79.505137,22.91507889,1299,3
78.31784779,32.87339803,25,5
79.12537611,33.06437091,1382,5
83.55137879,21.69457346,1308,11
84.24831483,24.87596153,564,11
76.55427306,8.941622611,1325,2
76.54408877,8.95754405,1324,2
80.6556407,30.3538014,970,12
83.26461889,21.10859881,934,3
70.69223827,23.05290829,1088,6
76.89444144,8.515383271,160,2
81.44402837,21.16192915,882,11
76.06439496,12.96774429,558,3
76.69111592,8.882631543,1593,2
88.4175388,22.58630707,138,3
76.81332851,16.83281625,506,6
75.8224563,11.203361,1486,2
79.1680567,33.06962212,203,5
87.6240919,25.37470839,769,11
74.31940472,14.61384806,52,2
73.75883614,18.493108,1980,3
77.67707364,24.52598405,74,11
77.52453714,34.47966589,1818,5
80.1215113,29.15929211,428,12
79.06978217,9.866096486,86,3
75.73808893,34.17885927,1795,17
74.61351265,33.44435366,1116,11
88.08334049,27.43741981,968,12
80.10791322,12.84820152,1763,3
79.09962219,13.2049686,492,3
85.22408889,23.49345353,1306,11
87.77282427,25.49161505,779,11
79.31804483,11.81375175,475,3
80.12450239,12.55590953,656,3
78.37017688,17.38394763,373,3
78.10392251,25.94538582,1521,11
80.18015516,12.97002063,1422,3
76.5490646,8.918607003,593,2
79.89706965,18.68889692,1275,3
76.70293745,8.893168521,1597,2
74.61594887,35.19278087,1267,18
76.60643409,8.961658353,124,2
78.98783183,10.16735607,1145,3
77.59654158,15.58846371,289,6
76.58609453,9.079895397,1543,2
77.35835813,33.30193034,2032,5
77.91025645,18.62581567,7,3
78.47517676,17.42515154,30,6
78.9990531,10.15115627,1143,3
87.30002255,23.53540957,665,3
78.99149743,10.17415186,1144,3
79.80515864,18.27230354,1276,3
78.57667286,15.40433805,288,6
78.78430951,33.44274804,1704,5
72.60124079,23.00591527,171,6
77.73634371,12.97446907,342,3
73.50751989,25.24133621,379,6
72.96916974,26.28937529,1362,4
76.6976401,8.890976524,1578,2
88.42783429,22.56450893,213,3
87.33195928,23.55721712,669,3
79.15638193,9.951362489,1234,3
76.62112033,8.975291279,123,2
75.79703838,19.60044849,657,6
80.11874553,13.74282042,1406,3
78.43478833,18.12148133,644,3
78.55358368,17.49465624,463,6
76.21063804,34.98685687,1699,5
75.47426786,33.75856046,1776,8
76.54465097,8.95905814,122,2
80.19258107,13.80165493,1410,3
81.44976777,21.16283935,883,11
79.49389376,24.62301483,1095,11
77.18484337,12.9778222,2015,3
84.67905354,25.69329064,582,11
88.43404387,22.54187074,220,3
73.57446914,19.70183621,287,2
82.74717111,26.63295656,1444,11
75.377088,34.14051909,1476,14
76.56405923,8.95009007,121,2
78.96273562,10.16017354,1284,3
77.00688179,13.38162177,1391,3
79.16979494,10.43535467,1397,3
76.37149433,9.754699047,126,2
77.55245308,34.74703836,1314,5
84.66007988,25.70421946,583,11
88.42579919,22.54616699,221,3
78.37276017,17.42566231,22,3
77.91211558,32.60997238,1765,7
88.4239434,22.5515635,218,3
78.78651524,12.77076807,1121,3
77.5093882,32.96448311,1687,5
81.63361312,21.23252535,454,11
77.50356553,32.95766631,1685,5
77.50590885,32.96018565,1686,5
88.43279568,22.54887535,219,3
75.3135961,34.13543893,1475,14
78.11347847,15.78966963,1537,6
73.21932098,22.31271785,521,3
88.84598203,27.33087223,440,23
74.89148061,34.4446812,991,25
74.84921633,34.10185567,26,14
88.4257355,22.5579458,216,3
88.41980118,22.55919334,215,3
75.20590811,14.5880108,1968,3
88.41995222,22.56508242,214,3
78.16634088,11.22067553,108,12
76.83340796,31.63425844,267,11
76.39628545,12.24743286,1930,3
75.85163422,26.9551005,23,6
76.38887028,12.26625219,1929,3
85.16620529,25.15651917,649,11
88.93819424,25.23297651,791,3
77.43210017,32.13549254,1764,15
74.98500739,34.45713275,992,25
75.68916437,26.8044371,1712,6
76.18056076,14.05128763,298,6
76.17932169,13.99701057,297,3
78.55435796,17.42136691,168,6
88.43555089,22.55524487,217,3
74.19224214,16.75176548,280,3
76.29329,12.08572326,615,3
79.28819384,11.19266567,959,3
85.51715788,25.20773063,738,11
78.32605962,16.41484143,1261,6
78.33532833,16.42629652,1262,6
79.38717008,18.6269456,2013,3
76.64395233,8.828075955,366,2
76.35228753,12.27697148,1928,3
76.35185042,12.2699418,1927,3
75.96333977,13.80441475,1969,3
78.50444786,33.60835895,1636,5
79.09784647,12.91199987,1111,3
74.83308966,33.50258965,1830,11
79.36157811,11.80535503,660,3
76.07528397,12.87269984,1744,3
77.69083123,8.734829632,211,3
77.67668545,12.86957206,328,3
80.24268228,13.80457915,961,3
76.34298509,12.39656586,699,3
75.98596885,13.16236903,633,3
76.51054362,13.54985312,767,6
77.26794755,34.49455202,1821,5
71.12316263,22.61528826,1122,6
78.35981613,17.30898048,44,6
78.35128436,17.49685456,1535,3
72.52893665,23.03841204,352,6
82.87543982,19.52828916,1326,3
82.87542921,19.52743576,1327,3
76.75484369,13.04434928,1971,3
78.20925773,12.51836066,1696,3
78.22515984,12.52431992,1694,3
78.21854949,12.50798084,1695,3
76.66535391,8.819711758,1599,2
78.37115852,33.57811767,393,5
78.49365435,33.54743559,392,5
81.61246186,17.90968384,1347,3
76.35211534,33.48459259,1841,17
81.58793639,17.91924266,1346,3
76.37710023,33.84282745,1810,7
73.86886722,15.44225155,1500,2
73.86526437,15.43767193,1499,2
78.21500372,12.48551475,1697,3
79.87748111,24.72385964,1736,11
73.86620572,15.43945957,1497,2
73.86752117,15.44093875,1498,2
75.62751552,33.93149654,1782,8
73.66340273,17.93444289,1266,2
77.29382652,28.47649676,402,6
88.77567639,25.2701966,788,3
78.11269934,32.26041229,2022,26
74.85281918,34.13313268,397,14
74.58016818,35.38983837,993,18
82.67676681,25.76322467,1716,11
78.59414629,17.39859415,503,6
75.03933252,13.25857318,1703,2
79.12558382,10.14054111,1281,3
70.99696167,23.01478198,1222,6
88.34845006,22.85993988,1302,3
83.06336196,24.61939055,924,11
76.36750815,33.30626804,1840,17
88.34876664,22.86071976,1301,3
76.48537157,33.45834008,1839,18
79.36083453,18.09704805,2044,3
80.90912773,25.18225876,1019,11
81.31249888,16.85993061,1155,3
79.12770011,30.52224732,431,12
76.90613426,12.19726176,605,3
75.26646442,14.71988799,1732,3
83.36783094,18.08903383,325,3
78.30416675,17.37443162,163,3
75.76835316,11.31424586,1490,2
75.76715191,11.31832877,1489,2
80.17075493,12.90976317,252,3
75.30147151,14.65485366,1731,3
75.97582987,12.9744924,1745,3
77.66431273,12.9352066,713,3
